Time,Tx Commit p50,Tx Commit p90
2025-06-15 22:08:42,354,4378
2025-06-15 22:08:43,354,4378
2025-06-15 22:08:43,354,4378
2025-06-15 22:08:44,354,4378
2025-06-15 22:08:44,354,4378
2025-06-15 22:08:45,354,4378
2025-06-15 22:08:45,354,4378
2025-06-15 22:08:46,354,4378
2025-06-15 22:08:46,354,4378
2025-06-15 22:08:47,354,4378
2025-06-15 22:08:47,354,4378
2025-06-15 22:08:48,354,4378
2025-06-15 22:08:48,354,4378
2025-06-15 22:08:49,354,4378
2025-06-15 22:08:49,354,4378
2025-06-15 22:08:50,354,4378
2025-06-15 22:08:50,354,4378
2025-06-15 22:08:51,354,4378
2025-06-15 22:08:51,354,4378
2025-06-15 22:08:52,354,4378
2025-06-15 22:08:52,354,4378
2025-06-15 22:08:53,354,4378
2025-06-15 22:08:53,354,4378
2025-06-15 22:08:54,354,4378
2025-06-15 22:08:54,354,4378
2025-06-15 22:08:55,354,4378
2025-06-15 22:08:55,354,4378
2025-06-15 22:08:56,354,4378
2025-06-15 22:08:56,354,4378
2025-06-15 22:08:57,354,4378
2025-06-15 22:08:57,354,4378
2025-06-15 22:08:58,354,4378
2025-06-15 22:08:58,354,4378
2025-06-15 22:08:59,354,4378
2025-06-15 22:08:59,354,4378
2025-06-15 22:09:00,354,4378
2025-06-15 22:09:00,354,4378
2025-06-15 22:09:01,354,4378
2025-06-15 22:09:01,354,4378
2025-06-15 22:09:02,354,4378
2025-06-15 22:09:02,354,4378
2025-06-15 22:09:03,354,4378
2025-06-15 22:09:03,348,3990
2025-06-15 22:09:04,348,3990
2025-06-15 22:09:04,344,3649
2025-06-15 22:09:05,334,2842
2025-06-15 22:09:05,334,2842
2025-06-15 22:09:06,334,2842
2025-06-15 22:09:06,322,1147
2025-06-15 22:09:07,321,705
2025-06-15 22:09:07,317,374
2025-06-15 22:09:08,317,374
2025-06-15 22:09:08,317,374
2025-06-15 22:09:09,317,374
2025-06-15 22:09:09,317,374
2025-06-15 22:09:10,317,374
2025-06-15 22:09:10,317,374
2025-06-15 22:09:11,317,374
2025-06-15 22:09:11,317,374
2025-06-15 22:09:12,317,374
2025-06-15 22:09:12,317,374
2025-06-15 22:09:13,317,374
2025-06-15 22:09:13,317,374
2025-06-15 22:09:14,317,374
2025-06-15 22:09:14,317,374
2025-06-15 22:09:15,317,374
2025-06-15 22:09:15,317,374
2025-06-15 22:09:16,317,374
2025-06-15 22:09:16,317,374
2025-06-15 22:09:17,317,374
2025-06-15 22:09:17,317,374
2025-06-15 22:09:18,317,374
2025-06-15 22:09:18,317,374
2025-06-15 22:09:19,317,374
2025-06-15 22:09:19,317,374
2025-06-15 22:09:20,317,374
2025-06-15 22:09:20,317,374
2025-06-15 22:09:21,317,374
2025-06-15 22:09:21,317,374
2025-06-15 22:09:22,317,374
2025-06-15 22:09:22,317,374
2025-06-15 22:09:23,317,374
2025-06-15 22:09:23,317,374
2025-06-15 22:09:24,317,374
2025-06-15 22:09:24,317,374
2025-06-15 22:09:25,317,374
2025-06-15 22:09:25,317,374
2025-06-15 22:09:26,317,374
2025-06-15 22:09:26,317,374
2025-06-15 22:09:27,317,374
2025-06-15 22:09:27,317,374
2025-06-15 22:09:28,317,374
2025-06-15 22:09:28,317,374
2025-06-15 22:09:29,317,374
2025-06-15 22:09:29,317,374
2025-06-15 22:09:30,317,374
2025-06-15 22:09:30,317,374
2025-06-15 22:09:31,317,374
2025-06-15 22:09:31,317,374
2025-06-15 22:09:32,317,374
2025-06-15 22:09:32,317,374
2025-06-15 22:09:33,317,374
2025-06-15 22:09:33,317,374
2025-06-15 22:09:34,317,374
2025-06-15 22:09:34,317,374
2025-06-15 22:09:35,317,374
2025-06-15 22:09:35,317,374
2025-06-15 22:09:36,317,374
2025-06-15 22:09:36,317,374
2025-06-15 22:09:37,317,374
2025-06-15 22:09:37,317,374
2025-06-15 22:09:38,317,374
2025-06-15 22:09:38,317,374
2025-06-15 22:09:39,317,374
2025-06-15 22:09:39,317,374
2025-06-15 22:09:40,317,374
2025-06-15 22:09:40,317,374
2025-06-15 22:09:41,317,374
2025-06-15 22:09:41,317,374
2025-06-15 22:09:42,317,374
2025-06-15 22:09:42,317,374
2025-06-15 22:09:43,317,374
2025-06-15 22:09:43,317,374
2025-06-15 22:09:44,317,374
2025-06-15 22:09:44,317,374
2025-06-15 22:09:45,317,374
2025-06-15 22:09:45,317,374
2025-06-15 22:09:46,317,374
2025-06-15 22:09:46,317,374
2025-06-15 22:09:47,317,374
2025-06-15 22:09:47,317,374
2025-06-15 22:09:48,317,374
2025-06-15 22:09:48,317,374
2025-06-15 22:09:49,317,374
2025-06-15 22:09:49,317,374
2025-06-15 22:09:50,317,374
2025-06-15 22:09:50,317,374
2025-06-15 22:09:51,317,374
2025-06-15 22:09:51,317,374
2025-06-15 22:09:52,317,374
2025-06-15 22:09:52,317,374
2025-06-15 22:09:53,317,374
2025-06-15 22:09:53,317,374
2025-06-15 22:09:54,317,374
2025-06-15 22:09:54,317,374
2025-06-15 22:09:55,317,374
2025-06-15 22:09:55,317,374
2025-06-15 22:09:56,317,374
2025-06-15 22:09:56,317,374
2025-06-15 22:09:57,317,374
2025-06-15 22:09:57,317,374
2025-06-15 22:09:58,317,374
2025-06-15 22:09:58,317,374
2025-06-15 22:09:59,317,374
2025-06-15 22:09:59,317,374
2025-06-15 22:10:00,317,374
2025-06-15 22:10:00,317,374
2025-06-15 22:10:01,317,374
2025-06-15 22:10:01,317,374
2025-06-15 22:10:02,317,374
2025-06-15 22:10:02,317,374
2025-06-15 22:10:03,317,374
2025-06-15 22:10:03,317,374
2025-06-15 22:10:04,317,374
2025-06-15 22:10:04,317,374
2025-06-15 22:10:05,318,376
2025-06-15 22:10:05,318,376
2025-06-15 22:10:06,318,376
2025-06-15 22:10:06,319,378
2025-06-15 22:10:07,319,379
2025-06-15 22:10:07,319,379
2025-06-15 22:10:08,319,379
2025-06-15 22:10:08,319,379
2025-06-15 22:10:09,319,379
2025-06-15 22:10:09,319,379
2025-06-15 22:10:10,319,379
2025-06-15 22:10:10,319,379
2025-06-15 22:10:11,319,379
2025-06-15 22:10:11,319,379
2025-06-15 22:10:12,319,379
2025-06-15 22:10:12,319,379
2025-06-15 22:10:13,319,379
2025-06-15 22:10:13,319,379
2025-06-15 22:10:14,319,379
2025-06-15 22:10:14,319,379
2025-06-15 22:10:15,319,379
2025-06-15 22:10:15,319,379
2025-06-15 22:10:16,319,379
2025-06-15 22:10:16,319,379
2025-06-15 22:10:17,319,379
2025-06-15 22:10:17,319,379
2025-06-15 22:10:18,319,379
2025-06-15 22:10:18,319,379
2025-06-15 22:10:19,319,379
2025-06-15 22:10:19,319,379
2025-06-15 22:10:20,319,379
2025-06-15 22:10:20,319,379
2025-06-15 22:10:21,319,379
2025-06-15 22:10:21,319,379
2025-06-15 22:10:22,319,379
2025-06-15 22:10:22,319,379
2025-06-15 22:10:23,319,379
2025-06-15 22:10:23,319,379
2025-06-15 22:10:24,319,379
2025-06-15 22:10:24,319,379
2025-06-15 22:10:25,319,379
2025-06-15 22:10:25,319,379
2025-06-15 22:10:26,319,379
2025-06-15 22:10:26,319,379
2025-06-15 22:10:27,319,379
2025-06-15 22:10:27,319,379
2025-06-15 22:10:28,319,379
2025-06-15 22:10:28,319,379
2025-06-15 22:10:29,319,379
2025-06-15 22:10:29,319,379
2025-06-15 22:10:30,319,379
2025-06-15 22:10:30,319,379
2025-06-15 22:10:31,319,379
2025-06-15 22:10:31,319,379
2025-06-15 22:10:32,319,379
2025-06-15 22:10:32,319,379
2025-06-15 22:10:33,319,379
2025-06-15 22:10:33,319,379
2025-06-15 22:10:34,319,379
2025-06-15 22:10:34,319,379
2025-06-15 22:10:35,319,379
2025-06-15 22:10:35,319,379
2025-06-15 22:10:36,319,379
2025-06-15 22:10:36,319,379
2025-06-15 22:10:37,319,379
2025-06-15 22:10:37,319,379
2025-06-15 22:10:38,319,379
2025-06-15 22:10:38,319,379
2025-06-15 22:10:39,319,379
2025-06-15 22:10:39,319,379
2025-06-15 22:10:40,319,379
2025-06-15 22:10:40,319,379
2025-06-15 22:10:41,319,379
2025-06-15 22:10:41,319,379
2025-06-15 22:10:42,319,379
2025-06-15 22:10:42,319,379
2025-06-15 22:10:43,319,379
2025-06-15 22:10:43,319,379
2025-06-15 22:10:44,319,379
2025-06-15 22:10:44,319,379
2025-06-15 22:10:45,319,379
2025-06-15 22:10:45,319,379
2025-06-15 22:10:46,319,379
2025-06-15 22:10:46,319,379
2025-06-15 22:10:47,319,379
2025-06-15 22:10:47,319,379
2025-06-15 22:10:48,319,379
2025-06-15 22:10:48,319,379
2025-06-15 22:10:49,319,379
2025-06-15 22:10:49,319,379
2025-06-15 22:10:50,319,379
2025-06-15 22:10:50,319,379
2025-06-15 22:10:51,319,379
2025-06-15 22:10:51,319,379
2025-06-15 22:10:52,319,379
2025-06-15 22:10:52,319,379
2025-06-15 22:10:53,319,379
2025-06-15 22:10:53,319,379
2025-06-15 22:10:54,319,379
2025-06-15 22:10:54,319,379
2025-06-15 22:10:55,319,379
2025-06-15 22:10:55,319,379
2025-06-15 22:10:56,319,379
2025-06-15 22:10:56,319,379
2025-06-15 22:10:57,319,379
2025-06-15 22:10:57,319,379
2025-06-15 22:10:58,319,379
2025-06-15 22:10:58,319,379
2025-06-15 22:10:59,319,379
2025-06-15 22:10:59,319,379
2025-06-15 22:11:00,319,379
2025-06-15 22:11:00,319,379
2025-06-15 22:11:01,319,379
2025-06-15 22:11:01,319,379
2025-06-15 22:11:02,319,379
2025-06-15 22:11:02,319,379
2025-06-15 22:11:03,319,379
2025-06-15 22:11:03,319,379
2025-06-15 22:11:04,319,379
2025-06-15 22:11:04,319,379
2025-06-15 22:11:05,319,377
2025-06-15 22:11:05,319,377
2025-06-15 22:11:06,319,377
2025-06-15 22:11:06,320,377
2025-06-15 22:11:07,320,377
2025-06-15 22:11:07,319,377
2025-06-15 22:11:08,319,377
2025-06-15 22:11:08,319,377
2025-06-15 22:11:09,319,377
2025-06-15 22:11:09,319,377
2025-06-15 22:11:10,319,377
2025-06-15 22:11:10,319,377
2025-06-15 22:11:11,319,377
2025-06-15 22:11:11,319,377
2025-06-15 22:11:12,319,377
2025-06-15 22:11:12,319,377
2025-06-15 22:11:13,319,377
2025-06-15 22:11:13,319,377
2025-06-15 22:11:14,319,377
2025-06-15 22:11:14,319,377
2025-06-15 22:11:15,319,377
2025-06-15 22:11:15,319,377
2025-06-15 22:11:16,319,377
2025-06-15 22:11:16,319,377
2025-06-15 22:11:17,319,377
2025-06-15 22:11:17,319,377
2025-06-15 22:11:18,319,377
2025-06-15 22:11:18,319,377
2025-06-15 22:11:19,319,377
2025-06-15 22:11:19,319,377
2025-06-15 22:11:20,319,377
