Time,Tx Commit p50,Tx Commit p90
2025-06-15 22:27:59,376,519
2025-06-15 22:27:59,376,519
2025-06-15 22:28:00,376,519
2025-06-15 22:28:00,376,519
2025-06-15 22:28:01,376,519
2025-06-15 22:28:01,376,519
2025-06-15 22:28:02,376,519
2025-06-15 22:28:02,376,519
2025-06-15 22:28:03,376,519
2025-06-15 22:28:03,376,519
2025-06-15 22:28:04,376,519
2025-06-15 22:28:04,376,519
2025-06-15 22:28:05,376,519
2025-06-15 22:28:05,376,519
2025-06-15 22:28:06,376,519
2025-06-15 22:28:06,376,519
2025-06-15 22:28:07,376,519
2025-06-15 22:28:07,376,519
2025-06-15 22:28:08,376,519
2025-06-15 22:28:08,376,519
2025-06-15 22:28:09,376,519
2025-06-15 22:28:09,376,519
2025-06-15 22:28:10,376,519
2025-06-15 22:28:10,376,519
2025-06-15 22:28:11,376,519
2025-06-15 22:28:11,376,519
2025-06-15 22:28:12,372,514
2025-06-15 22:28:12,372,514
2025-06-15 22:28:13,371,510
2025-06-15 22:28:13,370,503
2025-06-15 22:28:14,369,500
2025-06-15 22:28:14,367,488
2025-06-15 22:28:15,367,481
2025-06-15 22:28:15,367,478
2025-06-15 22:28:16,366,475
2025-06-15 22:28:16,365,470
2025-06-15 22:28:17,365,468
2025-06-15 22:28:17,365,466
2025-06-15 22:28:18,365,466
2025-06-15 22:28:18,365,466
2025-06-15 22:28:19,365,466
2025-06-15 22:28:19,365,465
2025-06-15 22:28:20,364,465
2025-06-15 22:28:20,364,465
2025-06-15 22:28:21,364,464
2025-06-15 22:28:21,364,464
2025-06-15 22:28:22,364,464
2025-06-15 22:28:22,364,464
2025-06-15 22:28:23,364,464
2025-06-15 22:28:23,364,464
2025-06-15 22:28:24,364,464
2025-06-15 22:28:24,364,464
2025-06-15 22:28:25,364,464
2025-06-15 22:28:25,364,464
2025-06-15 22:28:26,364,464
2025-06-15 22:28:26,364,464
2025-06-15 22:28:27,364,464
2025-06-15 22:28:27,364,464
2025-06-15 22:28:28,364,464
2025-06-15 22:28:28,364,464
2025-06-15 22:28:29,364,464
2025-06-15 22:28:29,364,464
2025-06-15 22:28:30,364,464
2025-06-15 22:28:30,364,464
2025-06-15 22:28:31,364,464
2025-06-15 22:28:31,364,464
2025-06-15 22:28:32,364,464
