Time,Tx Commit p50,Tx Commit p90
2025-06-10 17:09:28,293,400
2025-06-10 17:09:29,293,400
2025-06-10 17:09:29,293,400
2025-06-10 17:09:30,293,400
2025-06-10 17:09:30,293,400
2025-06-10 17:09:31,293,400
2025-06-10 17:09:31,293,400
2025-06-10 17:09:32,293,400
2025-06-10 17:09:32,293,400
2025-06-10 17:09:33,293,400
2025-06-10 17:09:33,293,400
2025-06-10 17:09:34,293,400
2025-06-10 17:09:34,293,400
2025-06-10 17:09:35,293,400
2025-06-10 17:09:35,293,400
2025-06-10 17:09:36,293,400
2025-06-10 17:09:36,293,400
2025-06-10 17:09:37,293,400
2025-06-10 17:09:37,293,400
2025-06-10 17:09:38,293,400
2025-06-10 17:09:38,293,400
2025-06-10 17:09:39,293,400
2025-06-10 17:09:39,293,400
2025-06-10 17:09:40,293,400
2025-06-10 17:09:40,293,400
2025-06-10 17:09:41,293,400
2025-06-10 17:09:41,293,400
2025-06-10 17:09:42,293,400
2025-06-10 17:09:42,293,400
2025-06-10 17:09:43,293,400
2025-06-10 17:09:43,293,400
2025-06-10 17:09:44,293,400
2025-06-10 17:09:44,293,400
2025-06-10 17:09:45,293,400
2025-06-10 17:09:45,293,400
2025-06-10 17:09:46,293,400
2025-06-10 17:09:46,293,400
2025-06-10 17:09:47,293,400
2025-06-10 17:09:47,293,400
2025-06-10 17:09:48,293,400
2025-06-10 17:09:48,293,400
2025-06-10 17:09:49,293,400
2025-06-10 17:09:49,293,400
2025-06-10 17:09:50,293,400
2025-06-10 17:09:50,293,400
2025-06-10 17:09:51,293,400
2025-06-10 17:09:51,293,400
2025-06-10 17:09:52,293,400
2025-06-10 17:09:52,293,400
2025-06-10 17:09:53,293,400
2025-06-10 17:09:53,293,400
2025-06-10 17:09:54,293,400
2025-06-10 17:09:54,293,400
2025-06-10 17:09:55,293,400
2025-06-10 17:09:55,293,400
2025-06-10 17:09:56,293,400
2025-06-10 17:09:56,293,400
2025-06-10 17:09:57,293,400
2025-06-10 17:09:57,293,400
2025-06-10 17:09:58,293,400
2025-06-10 17:09:58,293,400
2025-06-10 17:09:59,293,400
2025-06-10 17:09:59,293,402
2025-06-10 17:10:00,293,402
2025-06-10 17:10:00,293,402
2025-06-10 17:10:01,293,402
2025-06-10 17:10:01,293,403
2025-06-10 17:10:02,293,403
2025-06-10 17:10:02,293,402
2025-06-10 17:10:03,293,403
2025-06-10 17:10:03,293,403
2025-06-10 17:10:04,293,404
2025-06-10 17:10:04,293,404
2025-06-10 17:10:05,293,404
2025-06-10 17:10:05,293,403
2025-06-10 17:10:06,292,401
2025-06-10 17:10:06,292,400
2025-06-10 17:10:07,292,399
2025-06-10 17:10:07,291,399
2025-06-10 17:10:08,291,398
2025-06-10 17:10:08,291,398
2025-06-10 17:10:09,291,397
2025-06-10 17:10:09,291,397
2025-06-10 17:10:10,291,396
2025-06-10 17:10:10,291,396
2025-06-10 17:10:11,291,396
2025-06-10 17:10:11,291,396
2025-06-10 17:10:12,291,396
2025-06-10 17:10:12,291,396
2025-06-10 17:10:13,291,396
2025-06-10 17:10:13,291,396
2025-06-10 17:10:14,291,396
2025-06-10 17:10:14,291,396
2025-06-10 17:10:15,291,396
2025-06-10 17:10:15,291,396
2025-06-10 17:10:16,291,396
2025-06-10 17:10:16,291,396
2025-06-10 17:10:17,291,396
2025-06-10 17:10:17,291,396
2025-06-10 17:10:18,291,396
2025-06-10 17:10:18,291,396
2025-06-10 17:10:19,291,396
2025-06-10 17:10:19,291,396
2025-06-10 17:10:20,291,396
2025-06-10 17:10:20,291,396
2025-06-10 17:10:21,291,396
2025-06-10 17:10:21,291,396
2025-06-10 17:10:22,291,396
2025-06-10 17:10:22,291,396
2025-06-10 17:10:23,291,396
2025-06-10 17:10:23,291,396
2025-06-10 17:10:24,291,396
2025-06-10 17:10:24,291,396
2025-06-10 17:10:25,291,396
2025-06-10 17:10:25,291,396
2025-06-10 17:10:26,291,396
2025-06-10 17:10:26,291,396
2025-06-10 17:10:27,291,396
2025-06-10 17:10:27,291,396
2025-06-10 17:10:28,291,396
2025-06-10 17:10:28,291,396
2025-06-10 17:10:29,291,396
2025-06-10 17:10:29,291,396
2025-06-10 17:10:30,291,396
2025-06-10 17:10:30,291,396
2025-06-10 17:10:31,291,396
2025-06-10 17:10:31,291,396
2025-06-10 17:10:32,291,396
2025-06-10 17:10:32,291,396
2025-06-10 17:10:33,291,396
2025-06-10 17:10:33,291,396
2025-06-10 17:10:34,291,396
2025-06-10 17:10:34,291,396
2025-06-10 17:10:35,291,396
2025-06-10 17:10:35,291,396
2025-06-10 17:10:36,291,396
2025-06-10 17:10:36,291,396
2025-06-10 17:10:37,291,396
2025-06-10 17:10:37,291,396
2025-06-10 17:10:38,291,396
2025-06-10 17:10:38,291,396
2025-06-10 17:10:39,291,396
2025-06-10 17:10:39,291,396
2025-06-10 17:10:40,291,396
2025-06-10 17:10:40,291,396
2025-06-10 17:10:41,291,396
2025-06-10 17:10:41,291,396
2025-06-10 17:10:42,291,396
2025-06-10 17:10:42,291,396
2025-06-10 17:10:43,291,396
2025-06-10 17:10:43,291,396
2025-06-10 17:10:44,291,396
2025-06-10 17:10:44,291,396
2025-06-10 17:10:45,291,396
2025-06-10 17:10:45,291,396
2025-06-10 17:10:46,291,396
2025-06-10 17:10:46,291,396
2025-06-10 17:10:47,291,396
2025-06-10 17:10:47,291,396
2025-06-10 17:10:48,291,396
2025-06-10 17:10:48,291,396
2025-06-10 17:10:49,291,396
2025-06-10 17:10:49,291,396
2025-06-10 17:10:50,291,396
2025-06-10 17:10:50,291,396
2025-06-10 17:10:51,291,396
2025-06-10 17:10:51,291,396
2025-06-10 17:10:52,291,396
2025-06-10 17:10:52,291,396
2025-06-10 17:10:53,291,396
2025-06-10 17:10:53,291,396
2025-06-10 17:10:54,291,396
2025-06-10 17:10:54,291,396
2025-06-10 17:10:55,291,396
2025-06-10 17:10:55,291,396
2025-06-10 17:10:56,291,396
2025-06-10 17:10:56,291,396
2025-06-10 17:10:57,,396
2025-06-10 17:10:57,,396
2025-06-10 17:10:58,,396
2025-06-10 17:10:58,,396
2025-06-10 17:10:59,,396
2025-06-10 17:10:59,,389
2025-06-10 17:11:00,,389
2025-06-10 17:11:00,,388
2025-06-10 17:11:01,,388
2025-06-10 17:11:01,,387
2025-06-10 17:11:02,,387
2025-06-10 17:11:02,,386
2025-06-10 17:11:03,,382
2025-06-10 17:11:03,,380
2025-06-10 17:11:04,,375
2025-06-10 17:11:04,,375
2025-06-10 17:11:05,,374
2025-06-10 17:11:05,,372
2025-06-10 17:11:06,,372
2025-06-10 17:11:06,,372
