Time,Tx Commit p50,Tx Commit p90
2025-06-01 12:57:59,300,352
2025-06-01 12:58:00,300,352
2025-06-01 12:58:00,300,352
2025-06-01 12:58:01,300,352
2025-06-01 12:58:01,300,352
2025-06-01 12:58:02,300,352
2025-06-01 12:58:02,300,352
2025-06-01 12:58:03,300,352
2025-06-01 12:58:03,300,352
2025-06-01 12:58:03,300,352
2025-06-01 12:58:04,300,352
2025-06-01 12:58:04,300,352
2025-06-01 12:58:05,300,352
2025-06-01 12:58:05,300,352
2025-06-01 12:58:06,300,352
2025-06-01 12:58:06,300,352
2025-06-01 12:58:06,300,352
2025-06-01 12:58:07,300,352
2025-06-01 12:58:07,300,352
2025-06-01 12:58:08,300,352
2025-06-01 12:58:08,300,352
2025-06-01 12:58:09,300,352
2025-06-01 12:58:09,300,352
2025-06-01 12:58:09,300,352
2025-06-01 12:58:10,300,352
2025-06-01 12:58:10,300,352
2025-06-01 12:58:11,300,352
2025-06-01 12:58:11,300,352
2025-06-01 12:58:12,300,352
2025-06-01 12:58:12,300,352
2025-06-01 12:58:12,300,352
2025-06-01 12:58:13,300,352
2025-06-01 12:58:13,300,352
2025-06-01 12:58:14,300,352
2025-06-01 12:58:14,300,352
2025-06-01 12:58:15,300,352
2025-06-01 12:58:15,300,352
2025-06-01 12:58:15,300,352
2025-06-01 12:58:16,300,352
2025-06-01 12:58:16,300,352
2025-06-01 12:58:17,300,352
2025-06-01 12:58:17,300,352
2025-06-01 12:58:18,300,352
2025-06-01 12:58:18,300,352
2025-06-01 12:58:18,300,352
2025-06-01 12:58:19,300,352
2025-06-01 12:58:19,300,352
2025-06-01 12:58:20,300,352
2025-06-01 12:58:20,300,352
2025-06-01 12:58:21,300,352
2025-06-01 12:58:21,300,352
2025-06-01 12:58:22,300,352
2025-06-01 12:58:22,300,352
2025-06-01 12:58:22,300,352
2025-06-01 12:58:23,300,352
2025-06-01 12:58:23,300,352
2025-06-01 12:58:24,300,352
2025-06-01 12:58:24,300,352
2025-06-01 12:58:25,300,352
2025-06-01 12:58:25,300,352
2025-06-01 12:58:25,300,352
2025-06-01 12:58:26,300,352
2025-06-01 12:58:26,300,352
2025-06-01 12:58:27,300,352
2025-06-01 12:58:27,300,352
2025-06-01 12:58:28,300,352
2025-06-01 12:58:28,300,352
2025-06-01 12:58:28,300,352
2025-06-01 12:58:29,300,352
2025-06-01 12:58:29,300,352
2025-06-01 12:58:30,300,352
2025-06-01 12:58:30,300,352
2025-06-01 12:58:31,300,352
2025-06-01 12:58:31,300,352
2025-06-01 12:58:31,300,352
2025-06-01 12:58:32,300,352
2025-06-01 12:58:32,300,352
2025-06-01 12:58:33,300,352
2025-06-01 12:58:33,300,352
2025-06-01 12:58:34,300,352
2025-06-01 12:58:34,300,352
2025-06-01 12:58:34,300,352
2025-06-01 12:58:35,300,352
2025-06-01 12:58:35,300,352
2025-06-01 12:58:36,300,353
2025-06-01 12:58:36,300,353
2025-06-01 12:58:37,300,353
2025-06-01 12:58:37,300,358
2025-06-01 12:58:38,300,358
2025-06-01 12:58:38,300,358
2025-06-01 12:58:38,300,358
2025-06-01 12:58:39,300,358
2025-06-01 12:58:39,300,358
2025-06-01 12:58:40,300,358
2025-06-01 12:58:40,300,358
2025-06-01 12:58:41,300,358
2025-06-01 12:58:41,300,358
2025-06-01 12:58:41,300,358
2025-06-01 12:58:42,300,358
2025-06-01 12:58:42,300,358
2025-06-01 12:58:43,300,358
2025-06-01 12:58:43,300,358
2025-06-01 12:58:44,300,358
2025-06-01 12:58:44,300,358
2025-06-01 12:58:44,300,358
2025-06-01 12:58:45,300,358
2025-06-01 12:58:45,300,358
2025-06-01 12:58:46,300,358
2025-06-01 12:58:46,300,358
2025-06-01 12:58:47,300,358
2025-06-01 12:58:47,300,358
2025-06-01 12:58:47,300,358
2025-06-01 12:58:48,300,358
2025-06-01 12:58:48,300,358
2025-06-01 12:58:49,300,358
2025-06-01 12:58:49,300,358
2025-06-01 12:58:50,300,358
2025-06-01 12:58:50,300,358
2025-06-01 12:58:50,300,358
2025-06-01 12:58:51,300,358
2025-06-01 12:58:51,300,358
2025-06-01 12:58:52,300,358
2025-06-01 12:58:52,300,358
2025-06-01 12:58:53,300,358
2025-06-01 12:58:53,300,358
2025-06-01 12:58:53,300,358
2025-06-01 12:58:54,300,358
2025-06-01 12:58:54,300,358
2025-06-01 12:58:55,300,358
2025-06-01 12:58:55,300,358
2025-06-01 12:58:56,300,358
2025-06-01 12:58:56,300,358
2025-06-01 12:58:57,300,358
2025-06-01 12:58:57,300,358
2025-06-01 12:58:57,300,358
2025-06-01 12:58:58,300,358
2025-06-01 12:58:58,300,358
2025-06-01 12:58:59,300,358
2025-06-01 12:58:59,300,358
2025-06-01 12:59:00,300,358
2025-06-01 12:59:00,300,358
2025-06-01 12:59:00,300,358
2025-06-01 12:59:01,300,358
2025-06-01 12:59:01,300,358
2025-06-01 12:59:02,300,358
2025-06-01 12:59:02,300,358
2025-06-01 12:59:03,300,358
2025-06-01 12:59:03,300,358
2025-06-01 12:59:03,300,358
2025-06-01 12:59:04,300,358
2025-06-01 12:59:04,300,358
2025-06-01 12:59:05,300,358
2025-06-01 12:59:05,300,358
2025-06-01 12:59:06,300,358
2025-06-01 12:59:06,300,358
2025-06-01 12:59:06,300,358
2025-06-01 12:59:07,300,358
2025-06-01 12:59:07,300,358
2025-06-01 12:59:08,300,358
2025-06-01 12:59:08,300,358
2025-06-01 12:59:09,300,358
2025-06-01 12:59:09,300,358
2025-06-01 12:59:09,300,358
2025-06-01 12:59:10,300,358
2025-06-01 12:59:10,300,358
2025-06-01 12:59:11,300,358
2025-06-01 12:59:11,300,358
2025-06-01 12:59:12,300,358
2025-06-01 12:59:12,300,358
2025-06-01 12:59:12,300,358
2025-06-01 12:59:13,300,358
2025-06-01 12:59:13,300,358
2025-06-01 12:59:14,300,358
2025-06-01 12:59:14,300,358
2025-06-01 12:59:15,300,358
2025-06-01 12:59:15,300,358
2025-06-01 12:59:16,300,358
2025-06-01 12:59:16,300,358
2025-06-01 12:59:16,300,358
2025-06-01 12:59:17,300,358
2025-06-01 12:59:17,300,358
2025-06-01 12:59:18,300,358
2025-06-01 12:59:18,300,358
2025-06-01 12:59:19,300,358
2025-06-01 12:59:19,300,358
2025-06-01 12:59:19,300,358
2025-06-01 12:59:20,300,358
2025-06-01 12:59:20,300,358
2025-06-01 12:59:21,300,358
2025-06-01 12:59:21,300,358
2025-06-01 12:59:22,300,358
2025-06-01 12:59:22,300,358
2025-06-01 12:59:22,300,358
2025-06-01 12:59:23,300,358
2025-06-01 12:59:23,300,358
2025-06-01 12:59:24,300,358
2025-06-01 12:59:24,300,358
2025-06-01 12:59:25,300,358
2025-06-01 12:59:25,300,358
2025-06-01 12:59:25,300,358
2025-06-01 12:59:26,300,358
2025-06-01 12:59:26,300,358
2025-06-01 12:59:27,301,361
2025-06-01 12:59:27,301,361
2025-06-01 12:59:28,301,361
2025-06-01 12:59:28,301,361
2025-06-01 12:59:28,301,361
2025-06-01 12:59:29,301,355
2025-06-01 12:59:29,301,355
2025-06-01 12:59:30,301,355
2025-06-01 12:59:30,301,356
2025-06-01 12:59:31,301,356
2025-06-01 12:59:31,301,356
2025-06-01 12:59:32,301,356
2025-06-01 12:59:32,301,356
2025-06-01 12:59:32,301,356
2025-06-01 12:59:33,301,356
2025-06-01 12:59:33,301,356
2025-06-01 12:59:34,301,356
2025-06-01 12:59:34,301,356
2025-06-01 12:59:35,301,356
2025-06-01 12:59:35,301,356
2025-06-01 12:59:35,301,356
2025-06-01 12:59:36,301,356
2025-06-01 12:59:36,301,356
2025-06-01 12:59:37,301,356
2025-06-01 12:59:37,301,356
2025-06-01 12:59:38,301,356
2025-06-01 12:59:38,301,356
2025-06-01 12:59:38,301,356
2025-06-01 12:59:39,301,356
2025-06-01 12:59:39,301,356
2025-06-01 12:59:40,301,356
2025-06-01 12:59:40,301,356
2025-06-01 12:59:41,301,356
2025-06-01 12:59:41,301,356
2025-06-01 12:59:41,301,356
2025-06-01 12:59:42,301,356
2025-06-01 12:59:42,301,356
2025-06-01 12:59:43,301,356
2025-06-01 12:59:43,301,356
2025-06-01 12:59:44,301,356
2025-06-01 12:59:44,301,356
2025-06-01 12:59:44,301,356
2025-06-01 12:59:45,301,356
2025-06-01 12:59:45,301,356
2025-06-01 12:59:46,301,356
2025-06-01 12:59:46,301,356
2025-06-01 12:59:47,301,356
2025-06-01 12:59:47,301,356
2025-06-01 12:59:47,301,356
2025-06-01 12:59:48,301,356
2025-06-01 12:59:48,301,356
2025-06-01 12:59:49,301,356
2025-06-01 12:59:49,301,356
2025-06-01 12:59:50,301,356
2025-06-01 12:59:50,301,356
2025-06-01 12:59:51,301,356
2025-06-01 12:59:51,301,356
2025-06-01 12:59:51,301,356
2025-06-01 12:59:52,301,356
2025-06-01 12:59:52,301,356
2025-06-01 12:59:53,301,356
2025-06-01 12:59:53,301,356
2025-06-01 12:59:54,301,356
2025-06-01 12:59:54,301,356
2025-06-01 12:59:54,301,356
2025-06-01 12:59:55,301,356
2025-06-01 12:59:55,301,356
2025-06-01 12:59:56,301,356
2025-06-01 12:59:56,301,356
2025-06-01 12:59:57,301,356
2025-06-01 12:59:57,301,356
2025-06-01 12:59:57,301,356
2025-06-01 12:59:58,301,356
2025-06-01 12:59:58,301,356
2025-06-01 12:59:59,301,356
2025-06-01 12:59:59,301,356
2025-06-01 13:00:00,301,356
2025-06-01 13:00:00,301,356
2025-06-01 13:00:00,301,356
2025-06-01 13:00:01,301,356
2025-06-01 13:00:01,301,356
2025-06-01 13:00:02,301,356
2025-06-01 13:00:02,301,356
2025-06-01 13:00:03,301,356
2025-06-01 13:00:03,301,356
2025-06-01 13:00:03,301,356
2025-06-01 13:00:04,301,356
2025-06-01 13:00:04,301,356
2025-06-01 13:00:05,301,356
2025-06-01 13:00:05,301,356
2025-06-01 13:00:06,301,356
2025-06-01 13:00:06,301,356
2025-06-01 13:00:06,301,356
2025-06-01 13:00:07,301,356
2025-06-01 13:00:07,301,356
2025-06-01 13:00:08,301,356
2025-06-01 13:00:08,301,356
2025-06-01 13:00:09,301,356
2025-06-01 13:00:09,301,356
2025-06-01 13:00:10,301,356
2025-06-01 13:00:10,301,356
2025-06-01 13:00:10,301,356
2025-06-01 13:00:11,301,356
2025-06-01 13:00:11,301,356
2025-06-01 13:00:12,301,356
2025-06-01 13:00:12,301,356
2025-06-01 13:00:13,301,356
2025-06-01 13:00:13,301,356
2025-06-01 13:00:13,301,356
2025-06-01 13:00:14,301,356
2025-06-01 13:00:14,301,356
2025-06-01 13:00:15,301,356
2025-06-01 13:00:15,301,356
2025-06-01 13:00:16,301,356
2025-06-01 13:00:16,301,356
2025-06-01 13:00:16,301,356
2025-06-01 13:00:17,301,356
2025-06-01 13:00:17,301,356
2025-06-01 13:00:18,301,356
2025-06-01 13:00:18,300,356
2025-06-01 13:00:19,300,354
2025-06-01 13:00:19,300,354
2025-06-01 13:00:19,300,354
2025-06-01 13:00:20,301,354
2025-06-01 13:00:20,301,354
2025-06-01 13:00:21,300,354
2025-06-01 13:00:21,301,354
2025-06-01 13:00:22,301,354
2025-06-01 13:00:22,301,353
2025-06-01 13:00:22,301,353
2025-06-01 13:00:23,301,353
2025-06-01 13:00:23,301,353
2025-06-01 13:00:24,301,353
2025-06-01 13:00:24,301,353
2025-06-01 13:00:25,301,353
2025-06-01 13:00:25,301,353
2025-06-01 13:00:26,301,353
2025-06-01 13:00:26,301,353
2025-06-01 13:00:26,301,353
2025-06-01 13:00:27,301,353
2025-06-01 13:00:27,301,353
2025-06-01 13:00:28,301,353
2025-06-01 13:00:28,301,353
2025-06-01 13:00:29,301,353
2025-06-01 13:00:29,301,353
2025-06-01 13:00:29,301,353
2025-06-01 13:00:30,301,353
2025-06-01 13:00:30,301,353
2025-06-01 13:00:31,301,353
2025-06-01 13:00:31,301,353
2025-06-01 13:00:32,301,353
2025-06-01 13:00:32,301,353
2025-06-01 13:00:32,301,353
2025-06-01 13:00:33,301,353
2025-06-01 13:00:33,301,353
2025-06-01 13:00:34,301,353
2025-06-01 13:00:34,301,353
2025-06-01 13:00:35,301,353
2025-06-01 13:00:35,301,353
2025-06-01 13:00:35,301,353
2025-06-01 13:00:36,301,353
2025-06-01 13:00:36,301,353
2025-06-01 13:00:37,301,353
2025-06-01 13:00:37,301,353
2025-06-01 13:00:38,301,353
2025-06-01 13:00:38,301,353
2025-06-01 13:00:38,301,353
2025-06-01 13:00:39,301,353
2025-06-01 13:00:39,301,353
2025-06-01 13:00:40,301,353
2025-06-01 13:00:40,301,353
2025-06-01 13:00:41,301,353
2025-06-01 13:00:41,301,353
2025-06-01 13:00:41,301,353
2025-06-01 13:00:42,301,353
2025-06-01 13:00:42,301,353
2025-06-01 13:00:43,301,353
2025-06-01 13:00:43,301,353
2025-06-01 13:00:44,301,353
2025-06-01 13:00:44,301,353
2025-06-01 13:00:45,301,353
2025-06-01 13:00:45,301,353
2025-06-01 13:00:45,301,353
2025-06-01 13:00:46,301,353
2025-06-01 13:00:46,301,353
2025-06-01 13:00:47,301,353
2025-06-01 13:00:47,301,353
2025-06-01 13:00:48,301,353
2025-06-01 13:00:48,301,353
2025-06-01 13:00:48,301,353
2025-06-01 13:00:49,301,353
2025-06-01 13:00:49,301,353
2025-06-01 13:00:50,301,353
2025-06-01 13:00:50,301,353
2025-06-01 13:00:51,301,353
2025-06-01 13:00:51,301,353
2025-06-01 13:00:51,301,353
2025-06-01 13:00:52,301,353
2025-06-01 13:00:52,301,353
2025-06-01 13:00:53,301,353
2025-06-01 13:00:53,301,353
2025-06-01 13:00:54,301,353
2025-06-01 13:00:54,301,353
2025-06-01 13:00:54,301,353
2025-06-01 13:00:55,301,353
2025-06-01 13:00:55,301,353
2025-06-01 13:00:56,301,353
2025-06-01 13:00:56,301,353
2025-06-01 13:00:57,301,354
